Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,School_Type,Peer_Influence,Physical_Activity,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
16.0,61,3.0,2.0,1,7.0,82,2,1.0,2,1,1,-1,3,,1.0,1,63
30.0,87,3.0,2.0,1,9.0,61,3,1.0,2,2,1,0,4,,2.0,0,73
24.0,91,3.0,3.0,1,7.0,51,3,1.0,2,2,1,0,3,,2.0,0,72
23.0,94,1.0,2.0,0,8.0,58,3,1.0,5,1,1,0,6,,1.0,1,71
21.0,72,2.0,2.0,0,9.0,80,3,1.0,3,1,1,0,4,,1.0,0,67
12.0,97,2.0,1.0,1,7.0,83,2,1.0,0,1,1,0,2,1.0,2.0,0,66
17.0,82,2.0,3.0,1,7.026635198921106,82,3,1.0,1,2,1,1,2,,2.0,0,68
19.997459349593495,88,3.0,3.0,1,9.0,58,1,1.0,0,1,1,-1,4,3.0,1.0,0,70
19.997459349593495,84,2.0,2.0,1,6.0,96,2,0.0,2,1,1,0,2,3.0,3.0,0,66
19.0,99,2.0,3.0,1,8.0,88,3,0.0,1,1,1,1,3,,3.0,1,71
19.0,65,1.0,3.0,0,10.0,58,2,1.0,2,2,1,1,3,3.0,2.0,1,64
21.0,70,2.0,2.0,0,8.0,74,1,1.0,2,2,1,1,3,3.0,3.0,0,65
19.997459349593495,93,2.0,2.0,1,7.0,76,3,1.0,2,1,1,0,1,,1.0,0,70
24.0,85,3.0,1.0,1,7.026635198921106,89,2,1.0,1,1,1,1,2,3.0,2.0,0,70
22.0,94,1.0,2.0,1,7.026635198921106,81,2,1.0,2,2,1,0,4,,3.0,0,71
27.0,81,3.0,3.0,1,6.0,70,2,1.0,0,1,1,1,5,,3.0,1,70
11.0,75,1.0,2.0,0,8.0,64,2,1.0,3,1,1,0,3,1.0,2.0,1,62
23.0,97,2.0,2.0,1,6.0,99,1,1.0,1,1,1,1,3,,1.0,1,72
24.0,61,2.0,2.0,0,10.0,64,1,1.0,0,1,1,1,3,,1.0,1,62
19.997459349593495,94,1.0,2.0,1,7.0,56,3,1.0,2,1,1,0,4,1.0,1.0,0,67
16.0,94,2.0,2.0,1,6.0,66,2,1.0,3,2,1,-1,4,1.0,1.0,1,69
16.0,66,2.0,1.0,0,9.0,56,2,1.0,0,1,1,1,4,1.0,1.0,1,60
25.0,83,3.0,3.0,1,7.0,85,3,1.0,2,1,1,-1,4,1.0,1.0,0,72
16.0,96,2.0,2.0,0,7.0,81,2,1.0,0,1,1,-1,3,,2.0,0,66
19.997459349593495,79,2.0,3.0,1,7.0,66,2,1.0,2,1,1,1,3,1.0,3.0,1,66
16.0,90,2.0,3.0,1,5.0,100,1,1.0,1,3,1,-1,4,,2.0,0,69
27.0,92,2.0,2.0,1,7.026635198921106,83,1,1.0,2,1,1,1,4,1.0,2.0,1,70
20.0,89,1.0,2.0,1,7.026635198921106,85,2,1.0,2,2,1,1,1,3.0,1.0,1,70
19.0,97,3.0,3.0,0,7.026635198921106,78,1,1.0,0,2,1,-1,3,1.0,2.0,0,70
19.0,78,1.0,2.0,1,9.0,78,2,1.0,2,1,1,-1,2,1.0,1.0,1,67
28.0,67,3.0,2.0,1,7.0,51,2,1.0,2,2,1,0,3,,1.0,1,67
16.0,62,1.0,1.0,0,7.0,89,3,1.0,0,2,1,0,3,,3.0,1,59
28.0,70,2.0,2.0,1,4.0,96,1,1.0,1,2,1,1,2,,2.0,0,67
21.0,66,3.0,2.0,1,7.0,56,2,1.0,1,1,1,0,4,3.0,2.0,0,65
19.0,82,2.0,2.0,0,7.026635198921106,90,2,1.0,1,3,1,-1,3,1.0,1.0,0,68
14.0,62,2.0,2.0,0,5.0,64,2,1.0,2,1,1,0,3,1.0,1.0,0,61
18.0,61,2.0,2.0,1,6.0,96,2,1.0,0,2,1,-1,3,,1.0,0,63
13.0,93,2.0,2.0,1,7.0,51,1,1.0,1,1,1,0,3,,1.0,1,67
19.997459349593495,84,3.0,2.0,0,7.0,64,2,0.0,1,2,1,0,4,1.0,1.0,0,69
30.0,74,2.0,3.0,0,8.0,94,1,1.0,0,2,1,1,3,,1.0,0,70
30.0,96,2.0,1.0,1,4.0,74,3,0.0,0,1,1,-1,3,,2.0,0,69
19.997459349593495,63,3.0,2.0,1,7.0,80,2,1.0,1,1,1,0,4,,3.0,1,66
19.0,99,2.0,1.0,1,7.0,87,1,1.0,1,2,1,1,4,,2.0,1,70
18.0,85,2.0,2.0,1,6.0,57,1,1.0,2,2,1,0,2,3.0,2.0,0,67
19.997459349593495,67,3.0,3.0,0,6.0,61,2,1.0,0,1,1,0,2,,1.0,1,61
32.0,87,2.0,3.0,1,9.0,100,2,1.0,2,2,1,0,2,3.0,2.0,0,74
23.0,91,2.0,3.0,1,10.0,62,1,1.0,1,2,1,-1,3,1.0,1.0,0,70
17.0,77,3.0,2.0,1,4.0,77,1,1.0,0,2,1,1,4,,1.0,1,66
19.997459349593495,94,2.0,3.0,1,6.0,65,3,1.0,1,1,1,1,1,,1.0,1,73
14.0,66,2.0,2.0,1,5.0,93,2,1.0,1,2,1,-1,2,,1.0,0,62
22.0,71,2.0,1.0,1,7.0,98,1,1.0,2,1,1,0,2,,2.0,1,65
19.0,64,3.0,2.0,0,9.0,57,1,1.0,0,2,1,0,3,,1.0,1,62
24.0,68,1.0,2.0,1,8.0,80,2,0.0,1,1,1,1,4,3.0,2.0,0,64
20.0,70,2.0,2.0,1,7.0,91,2,1.0,1,1,1,-1,2,,3.0,0,63
11.0,97,2.0,2.0,0,7.0,91,2,1.0,1,2,1,1,4,,1.0,0,69
20.0,63,2.0,2.0,0,7.0,72,1,1.0,3,1,1,-1,5,3.0,1.0,0,63
26.0,77,2.0,2.0,1,8.0,61,2,1.0,1,1,1,0,4,1.0,2.0,0,67
20.0,81,2.0,1.0,0,8.0,69,2,1.0,1,2,1,0,2,,1.0,1,65
25.0,96,2.0,3.0,0,8.0,88,2,1.0,0,1,1,0,1,,1.0,0,71
14.0,100,2.0,2.0,1,4.0,100,2,1.0,3,1,1,0,3,3.0,2.0,1,71
20.0,90,2.0,2.0,0,7.0,78,3,1.0,0,2,1,1,4,3.0,3.0,0,69
16.0,99,2.0,3.0,1,7.0,60,2,1.0,2,1,1,0,3,3.0,2.0,0,71
24.0,91,1.0,2.0,1,8.0,52,2,1.0,1,1,1,0,5,,1.0,0,68
19.997459349593495,99,1.0,2.0,1,7.0,97,2,1.0,2,1,1,0,0,,1.0,0,70
24.0,88,2.0,3.0,1,8.0,74,2,1.0,0,1,1,0,3,3.0,1.0,0,71
27.0,63,2.0,2.0,1,6.0,86,2,1.0,1,2,1,1,4,3.0,1.0,1,68
24.0,76,1.0,2.0,0,8.0,83,2,1.0,1,3,1,1,4,,1.0,1,69
22.0,86,2.0,2.0,1,9.0,95,2,1.0,4,2,1,1,2,1.0,1.0,0,71
14.0,74,3.0,2.0,0,5.0,63,1,0.0,2,1,1,1,3,1.0,3.0,1,63
20.0,71,1.0,2.0,0,5.0,72,2,1.0,4,2,1,1,4,3.0,2.0,0,66
19.997459349593495,83,2.0,2.0,0,8.0,96,2,1.0,1,1,1,1,3,1.0,2.0,0,67
18.0,97,3.0,1.0,1,7.0,79,2,1.0,3,3,1,1,3,,3.0,0,71
18.0,61,1.0,1.0,0,9.0,54,2,1.0,0,2,1,0,2,1.0,1.0,1,59
14.0,91,3.0,2.0,1,7.0,60,2,1.0,0,3,1,0,2,,1.0,0,67
8.0,89,3.0,3.0,0,8.0,62,2,1.0,2,2,1,1,4,,2.0,0,66
16.0,99,1.0,3.0,1,6.0,100,3,1.0,1,3,1,1,3,,3.0,1,72
21.0,97,3.0,3.0,0,8.0,61,1,1.0,0,1,1,0,3,3.0,1.0,1,70
12.0,90,2.0,2.0,1,8.0,93,1,1.0,3,3,1,0,3,,1.0,1,68
20.0,81,1.0,2.0,0,6.0,54,1,1.0,0,1,1,1,2,1.0,2.0,1,63
19.997459349593495,68,2.0,2.0,0,7.026635198921106,59,2,1.0,3,3,1,0,2,3.0,1.0,1,69
26.0,82,1.0,2.0,0,4.0,94,1,1.0,0,1,1,1,3,,1.0,0,67
30.0,91,2.0,2.0,1,7.026635198921106,95,1,1.0,1,2,1,1,3,1.0,1.0,1,75
19.997459349593495,96,1.0,1.0,1,5.0,59,2,1.0,0,2,1,1,2,,3.0,1,67
27.0,92,3.0,3.0,1,5.0,61,2,1.0,0,2,1,1,3,3.0,1.0,0,74
16.0,68,2.0,3.0,1,8.0,77,2,1.0,1,2,1,1,4,3.0,2.0,0,66
16.0,84,2.0,2.0,1,5.0,53,2,0.0,2,1,1,0,1,,1.0,0,65
27.0,60,2.0,3.0,0,7.026635198921106,68,3,1.0,1,2,1,-1,4,,3.0,1,63
29.0,68,1.0,3.0,1,5.0,74,1,1.0,3,3,1,0,2,3.0,1.0,0,69
17.0,65,3.0,3.0,0,9.0,55,2,1.0,1,2,1,1,2,,1.0,0,64
18.0,94,1.0,2.0,1,8.0,52,2,1.0,1,2,1,1,4,1.0,1.0,1,68
15.0,70,2.0,2.0,0,6.0,73,1,1.0,2,2,1,1,4,,2.0,0,63
22.0,71,2.0,2.0,1,8.0,56,1,1.0,0,2,1,0,2,3.0,1.0,0,65
27.0,98,2.0,3.0,0,4.0,82,2,1.0,0,3,1,1,3,,1.0,1,74
19.997459349593495,75,2.0,2.0,1,8.0,90,2,1.0,2,1,1,1,2,3.0,2.0,0,65
22.0,60,2.0,2.0,1,5.0,52,2,1.0,0,1,1,-1,2,,1.0,1,61
18.0,71,2.0,3.0,1,6.0,81,2,1.0,1,1,1,1,3,,1.0,0,66
21.0,65,2.0,2.0,1,6.0,91,3,1.0,1,2,1,1,3,,2.0,0,67
19.997459349593495,64,3.0,2.0,1,9.0,72,2,1.0,0,1,1,1,3,1.0,1.0,0,66
19.0,63,3.0,2.0,0,6.0,98,3,1.0,4,3,1,1,2,3.0,1.0,0,69
19.0,84,2.0,2.0,1,7.026635198921106,56,1,1.0,2,1,1,0,3,,2.0,1,65
19.0,68,3.0,3.0,0,6.0,66,2,1.0,2,2,1,0,3,,3.0,1,65
26.0,74,3.0,2.0,0,6.0,62,2,1.0,0,1,1,0,3,,1.0,1,66
23.0,94,2.0,3.0,0,5.0,100,1,1.0,2,2,1,0,2,3.0,1.0,0,73
21.0,77,1.0,2.0,1,7.0,65,2,1.0,2,1,1,-1,2,,2.0,1,64
12.0,97,2.0,1.0,1,7.0,69,1,1.0,0,1,1,1,5,,1.0,1,67
18.0,80,2.0,1.0,1,7.026635198921106,92,3,1.0,0,2,1,1,1,1.0,1.0,0,67
25.0,76,2.0,1.0,1,7.0,96,2,1.0,3,2,1,1,4,,1.0,1,68
20.0,90,2.0,2.0,1,7.0,97,2,1.0,2,3,1,1,3,1.0,2.0,0,71
24.0,63,2.0,2.0,1,8.0,78,2,1.0,0,1,1,-1,3,,1.0,0,64
31.0,64,2.0,2.0,1,7.026635198921106,83,2,1.0,1,2,1,1,2,,2.0,1,67
26.0,86,2.0,1.0,0,7.026635198921106,67,2,1.0,2,1,1,1,1,,2.0,1,68
21.0,79,2.0,2.0,1,8.0,80,3,1.0,1,1,1,-1,3,1.0,1.0,0,67
19.997459349593495,92,1.0,2.0,1,6.0,65,3,1.0,3,2,1,1,2,1.0,1.0,0,70
19.0,76,2.0,2.0,1,6.0,65,2,1.0,0,1,1,0,4,,1.0,1,63
18.0,84,3.0,3.0,0,6.0,94,2,1.0,3,3,1,0,4,,1.0,0,71
22.0,80,1.0,1.0,0,4.0,57,1,1.0,1,1,1,0,3,3.0,2.0,0,64
19.0,99,1.0,1.0,0,8.0,79,3,1.0,3,2,1,1,4,,1.0,0,70
18.0,93,2.0,3.0,0,4.0,76,3,1.0,3,1,1,-1,3,1.0,1.0,1,70
9.0,96,2.0,3.0,1,9.0,63,2,1.0,1,3,1,0,1,,1.0,0,67
14.0,70,2.0,2.0,1,9.0,51,1,1.0,1,1,1,-1,4,1.0,1.0,0,62
23.0,91,2.0,2.0,0,6.0,57,1,1.0,2,1,1,1,2,,1.0,0,69
30.0,71,1.0,3.0,0,9.0,98,1,1.0,2,3,1,1,1,,2.0,1,69
19.0,68,1.0,3.0,0,10.0,97,1,1.0,0,1,1,1,3,1.0,3.0,1,62
22.0,98,2.0,2.0,0,7.0,56,3,1.0,1,3,1,0,1,1.0,1.0,1,70
26.0,61,2.0,2.0,1,8.0,69,3,1.0,2,2,1,1,3,,1.0,0,66
15.0,99,3.0,2.0,0,7.0,73,1,1.0,1,1,1,1,3,,1.0,0,69
22.0,66,2.0,2.0,1,9.0,74,2,1.0,3,1,1,-1,3,3.0,1.0,1,65
16.0,93,1.0,3.0,1,5.0,65,1,1.0,0,2,1,-1,3,,1.0,1,66
25.0,71,3.0,2.0,1,7.0,96,1,1.0,2,1,1,1,3,,1.0,1,69
21.0,74,3.0,2.0,1,8.0,95,1,1.0,1,2,1,1,5,,3.0,1,66
22.0,69,1.0,3.0,1,7.026635198921106,51,2,1.0,1,1,1,1,3,,1.0,1,65
15.0,83,2.0,1.0,1,7.0,83,1,1.0,1,3,1,0,2,3.0,1.0,1,66
24.0,74,1.0,1.0,1,9.0,54,2,1.0,1,1,1,0,3,,1.0,1,63
14.0,61,2.0,2.0,1,7.0,93,1,1.0,3,2,1,-1,2,,2.0,0,62
18.0,63,3.0,3.0,0,8.0,82,2,1.0,1,3,1,-1,1,,1.0,0,64
19.997459349593495,64,2.0,1.0,0,7.0,73,3,1.0,2,1,1,-1,2,1.0,3.0,1,61
25.0,77,3.0,2.0,1,7.0,98,1,1.0,0,3,1,1,2,,1.0,0,70
17.0,93,2.0,2.0,0,6.0,87,2,1.0,1,1,1,-1,2,,2.0,1,67
28.0,70,2.0,2.0,1,6.0,69,2,1.0,2,1,1,1,4,,1.0,0,66
25.0,83,2.0,2.0,1,8.0,88,1,1.0,1,2,1,0,3,1.0,1.0,0,68
10.0,91,2.0,3.0,1,10.0,51,2,1.0,0,1,1,1,3,3.0,2.0,0,67
16.0,72,2.0,3.0,0,5.0,53,2,1.0,1,3,1,1,3,1.0,1.0,0,65
29.0,76,2.0,3.0,1,8.0,93,1,0.0,0,2,1,1,4,1.0,2.0,0,70
19.997459349593495,81,2.0,2.0,1,7.0,52,2,0.0,1,3,1,0,4,1.0,1.0,1,69
26.0,65,2.0,2.0,1,10.0,84,2,1.0,1,1,1,1,4,3.0,1.0,0,68
19.0,61,2.0,2.0,0,6.0,66,2,1.0,0,3,1,0,1,,1.0,0,61
20.0,66,2.0,2.0,1,6.0,91,1,1.0,0,2,1,-1,5,,3.0,0,65
19.0,85,3.0,3.0,0,7.0,92,2,1.0,3,2,1,0,2,1.0,1.0,1,71
27.0,63,2.0,3.0,0,6.0,98,1,1.0,0,2,1,-1,3,,1.0,1,66
15.0,68,2.0,2.0,0,6.0,55,2,1.0,0,3,1,1,3,,1.0,1,62
19.997459349593495,74,1.0,1.0,0,10.0,71,2,1.0,0,1,1,-1,2,3.0,1.0,0,61
26.0,63,3.0,3.0,1,7.0,79,2,1.0,1,1,1,-1,2,,1.0,0,67
20.0,68,2.0,3.0,1,6.0,96,2,1.0,0,1,1,0,3,,1.0,1,66
28.0,96,1.0,3.0,0,6.0,63,3,0.0,1,3,1,1,2,,2.0,1,71
19.997459349593495,61,2.0,3.0,1,8.0,54,3,1.0,0,1,1,1,3,1.0,2.0,0,62
20.0,86,2.0,2.0,1,8.0,60,1,1.0,1,3,1,0,3,3.0,1.0,0,67
14.0,75,2.0,2.0,1,6.0,75,2,1.0,0,1,1,0,2,,1.0,0,64
20.0,87,2.0,1.0,0,7.026635198921106,84,2,1.0,2,2,1,0,3,,1.0,0,68
11.0,84,2.0,2.0,1,7.0,85,3,1.0,3,2,1,0,4,1.0,2.0,1,67
17.0,69,2.0,2.0,1,7.0,54,3,1.0,1,3,1,0,2,,1.0,0,63
19.997459349593495,94,3.0,3.0,0,6.0,88,2,1.0,2,2,1,1,4,,1.0,0,70
24.0,80,1.0,3.0,1,9.0,83,2,1.0,1,1,1,-1,1,,1.0,0,67
24.0,93,2.0,3.0,1,8.0,70,1,1.0,1,2,1,0,3,,2.0,1,71
10.0,76,2.0,1.0,1,7.0,79,1,1.0,3,2,1,0,4,,3.0,1,62
28.0,99,2.0,2.0,1,6.0,88,2,1.0,3,1,1,1,4,,1.0,1,75
20.0,99,2.0,1.0,1,5.0,97,1,1.0,4,3,1,0,3,1.0,1.0,1,73
16.0,81,1.0,2.0,0,6.0,57,3,1.0,3,1,1,1,3,,1.0,0,64
19.997459349593495,79,2.0,3.0,0,7.026635198921106,95,3,1.0,1,3,1,-1,1,,1.0,0,73
12.0,90,2.0,1.0,1,7.026635198921106,87,1,1.0,2,1,1,0,2,3.0,3.0,0,66
20.0,95,1.0,1.0,0,8.0,83,3,1.0,1,2,1,1,3,,1.0,1,69
21.0,99,2.0,2.0,1,5.0,54,3,1.0,1,1,1,0,4,1.0,2.0,0,70
28.0,73,2.0,2.0,1,6.0,96,2,1.0,1,2,1,-1,0,3.0,1.0,1,70
22.0,92,3.0,3.0,0,8.0,65,2,1.0,0,2,1,1,2,,2.0,0,71
17.0,68,1.0,3.0,1,6.0,87,3,1.0,0,1,1,1,4,1.0,1.0,0,64
14.0,82,2.0,3.0,0,6.0,94,1,1.0,7,2,1,-1,4,3.0,1.0,0,71
18.0,67,3.0,2.0,1,7.0,62,3,1.0,1,1,1,1,2,,3.0,0,63
14.0,74,3.0,3.0,1,6.0,96,1,1.0,2,1,1,0,4,1.0,1.0,0,68
20.0,97,2.0,2.0,0,7.0,81,2,1.0,3,2,1,0,3,1.0,1.0,0,71
17.0,66,2.0,2.0,1,8.0,83,2,1.0,4,2,1,-1,5,,2.0,0,65
11.0,85,3.0,2.0,1,7.0,96,2,0.0,1,1,1,0,3,,1.0,0,66
28.0,84,3.0,3.0,1,9.0,76,3,1.0,0,3,1,-1,3,,1.0,0,72
17.0,65,3.0,3.0,1,8.0,72,1,1.0,1,1,1,1,4,1.0,2.0,0,65
12.0,73,1.0,2.0,0,7.0,82,2,0.0,1,1,1,1,3,,3.0,0,60
19.0,83,1.0,2.0,0,7.0,78,3,0.0,2,1,1,1,4,3.0,2.0,0,67
20.0,67,2.0,3.0,0,10.0,53,3,1.0,1,1,1,1,2,3.0,1.0,0,65
10.0,92,3.0,1.0,1,6.0,59,3,1.0,0,1,1,-1,2,,2.0,1,64
22.0,99,3.0,3.0,1,7.0,51,2,1.0,2,3,1,-1,4,,2.0,0,72
14.0,69,3.0,2.0,0,6.0,55,2,1.0,3,1,1,1,2,,2.0,0,62
30.0,67,2.0,2.0,1,8.0,86,2,1.0,0,1,1,0,4,,2.0,1,67
23.0,78,2.0,2.0,1,10.0,50,2,1.0,1,2,1,1,3,3.0,1.0,1,67
18.0,90,2.0,2.0,0,7.026635198921106,65,1,1.0,4,2,1,1,3,1.0,1.0,1,69
16.0,71,3.0,3.0,1,7.0,72,1,1.0,1,2,1,0,4,1.0,2.0,1,65
19.0,61,2.0,3.0,0,7.026635198921106,97,1,1.0,0,2,1,-1,3,1.0,3.0,0,62
19.997459349593495,82,3.0,2.0,1,5.0,66,2,1.0,0,2,1,0,3,3.0,1.0,0,69
20.0,98,2.0,2.0,0,7.026635198921106,89,2,1.0,1,3,1,1,3,1.0,3.0,1,72
19.0,76,1.0,3.0,1,10.0,70,1,1.0,1,1,1,-1,3,1.0,3.0,1,63
20.0,77,3.0,2.0,0,8.0,55,1,1.0,1,2,1,-1,3,1.0,3.0,1,64
16.0,99,1.0,2.0,1,9.0,55,2,1.0,1,3,1,0,3,1.0,3.0,1,67
18.0,88,2.0,2.0,0,9.0,72,3,1.0,2,3,1,0,4,3.0,2.0,0,70
26.0,83,2.0,2.0,0,10.0,79,2,1.0,1,3,1,0,2,,2.0,1,69
22.0,99,3.0,3.0,0,4.0,75,1,1.0,2,2,1,-1,4,,1.0,1,72
15.0,88,2.0,2.0,1,7.0,85,2,1.0,4,2,1,-1,2,3.0,1.0,1,69
31.0,96,3.0,2.0,1,4.0,59,2,1.0,3,1,1,0,5,,1.0,1,75
21.0,88,1.0,2.0,0,4.0,80,1,1.0,1,2,1,1,2,3.0,1.0,0,67
14.0,89,2.0,2.0,1,8.0,59,3,1.0,1,1,1,0,3,1.0,1.0,0,67
25.0,72,2.0,2.0,0,6.0,86,3,1.0,0,2,1,0,2,,3.0,1,66
22.0,72,2.0,1.0,1,7.026635198921106,65,3,1.0,0,2,1,0,3,,2.0,0,64
22.0,91,2.0,1.0,0,4.0,81,2,1.0,2,1,1,-1,3,,1.0,0,68
19.997459349593495,72,3.0,2.0,1,7.0,94,3,1.0,1,1,1,0,5,,2.0,0,66
23.0,83,2.0,2.0,0,5.0,74,2,1.0,3,1,1,-1,2,3.0,1.0,0,69
19.997459349593495,70,3.0,1.0,1,7.0,60,2,1.0,1,2,1,1,3,1.0,1.0,0,65
23.0,93,2.0,1.0,1,9.0,94,3,1.0,2,2,1,-1,3,,2.0,1,70
17.0,93,2.0,2.0,0,8.0,87,1,1.0,2,3,1,-1,3,1.0,2.0,0,69
30.0,84,3.0,1.0,1,5.0,66,1,1.0,0,2,1,1,2,3.0,1.0,1,70
15.0,67,1.0,2.0,1,5.0,65,2,1.0,4,2,1,-1,2,1.0,1.0,0,63
16.0,82,2.0,2.0,0,7.0,82,2,1.0,1,2,1,0,3,3.0,2.0,1,66
17.0,71,2.0,2.0,1,6.0,58,2,1.0,3,2,1,1,3,,1.0,0,64
13.0,73,2.0,3.0,0,8.0,93,2,1.0,0,3,1,0,3,3.0,1.0,1,65
19.0,63,2.0,1.0,1,6.0,51,3,1.0,2,2,1,0,4,,1.0,0,62
21.0,99,3.0,2.0,1,6.0,65,1,1.0,1,2,1,1,2,1.0,3.0,1,71
19.997459349593495,61,2.0,3.0,0,5.0,89,2,1.0,1,2,1,0,2,3.0,3.0,1,64
19.0,86,3.0,3.0,1,7.0,93,3,1.0,1,2,1,0,2,,1.0,0,72
20.0,75,2.0,2.0,0,7.0,78,2,1.0,0,1,1,-1,2,1.0,1.0,1,64
26.0,86,2.0,1.0,1,7.0,65,2,1.0,2,3,1,0,4,3.0,2.0,0,71
19.0,74,2.0,2.0,1,8.0,76,3,1.0,5,2,1,0,4,1.0,1.0,1,68
17.0,87,2.0,2.0,1,8.0,92,2,0.0,3,3,1,-1,2,1.0,1.0,0,68
18.0,89,2.0,2.0,0,7.0,66,2,1.0,2,2,1,1,3,1.0,2.0,0,68
23.0,88,2.0,2.0,0,7.026635198921106,69,2,1.0,3,1,1,-1,3,,1.0,0,69
28.0,65,1.0,2.0,1,7.0,77,3,1.0,1,1,1,1,3,1.0,1.0,0,67
16.0,86,2.0,1.0,0,7.0,94,1,1.0,0,1,1,1,4,,1.0,0,66
21.0,71,2.0,2.0,1,6.0,79,2,1.0,1,1,1,0,4,3.0,3.0,0,65
19.997459349593495,61,2.0,3.0,0,5.0,60,3,1.0,0,3,1,0,2,,2.0,0,63
19.997459349593495,77,3.0,1.0,0,7.0,54,2,1.0,1,2,1,-1,2,,2.0,0,62
20.0,77,3.0,3.0,0,6.0,55,2,1.0,1,3,1,0,1,1.0,1.0,0,67
11.0,79,2.0,2.0,1,8.0,98,2,1.0,2,1,1,0,4,,1.0,1,65
19.997459349593495,88,2.0,2.0,1,7.0,91,2,1.0,1,1,1,-1,3,1.0,1.0,1,66
22.0,72,1.0,3.0,0,7.0,88,2,0.0,2,2,1,1,4,,1.0,1,66
18.0,73,2.0,2.0,1,7.026635198921106,75,2,1.0,0,3,1,0,1,1.0,1.0,1,64
21.0,62,3.0,2.0,1,5.0,84,2,1.0,5,1,1,1,4,,1.0,1,67
20.0,87,2.0,2.0,0,10.0,56,2,1.0,2,2,1,0,2,1.0,2.0,1,67
19.997459349593495,83,1.0,1.0,0,4.0,81,1,1.0,1,1,1,-1,4,,2.0,0,61
20.0,74,2.0,2.0,1,7.026635198921106,91,2,1.0,1,1,1,0,5,,1.0,0,66
13.0,88,3.0,2.0,1,7.0,53,2,1.0,2,2,1,-1,4,1.0,2.0,0,66
28.0,81,2.0,1.0,1,6.0,65,2,1.0,1,1,1,1,2,,2.0,0,67
12.0,79,3.0,2.0,0,5.0,56,3,1.0,1,1,1,1,5,,1.0,1,64
19.0,80,3.0,1.0,0,6.0,63,1,1.0,1,1,1,0,3,,1.0,0,64
14.0,85,1.0,2.0,0,7.0,89,2,1.0,2,2,1,1,2,1.0,2.0,0,67
23.0,86,2.0,3.0,0,7.0,67,1,1.0,2,2,1,0,3,1.0,1.0,1,68
18.0,72,2.0,1.0,0,9.0,84,2,1.0,2,2,1,0,4,,1.0,0,64
17.0,66,2.0,2.0,1,7.0,89,2,1.0,0,2,1,-1,3,1.0,1.0,0,63
25.0,66,2.0,3.0,1,7.0,91,2,1.0,2,1,1,0,3,1.0,1.0,0,68
20.0,86,1.0,1.0,0,8.0,94,1,1.0,2,1,1,-1,2,,3.0,1,64
23.0,95,2.0,2.0,1,7.0,80,3,1.0,2,1,1,0,4,,2.0,1,70
14.0,76,1.0,2.0,0,7.0,64,2,1.0,3,2,1,1,3,1.0,1.0,0,64
12.0,67,3.0,2.0,0,7.0,58,2,1.0,0,3,1,0,2,,3.0,0,59
21.0,90,3.0,2.0,1,8.0,75,2,1.0,4,1,1,0,2,,2.0,0,71
18.0,93,1.0,2.0,1,6.0,55,2,1.0,3,1,1,-1,5,,2.0,0,67
19.997459349593495,95,2.0,1.0,1,6.0,96,3,1.0,3,1,1,0,3,3.0,1.0,1,73
20.0,84,2.0,1.0,0,8.0,72,2,1.0,3,3,1,0,3,,1.0,0,66
21.0,94,3.0,2.0,0,7.026635198921106,94,2,1.0,2,1,1,0,2,1.0,1.0,0,73
10.0,61,3.0,2.0,1,7.0,85,3,1.0,1,2,1,0,4,,1.0,1,62
31.0,64,2.0,3.0,0,6.0,93,2,1.0,1,1,1,0,3,,1.0,1,69
19.0,64,2.0,3.0,0,8.0,94,2,1.0,3,2,1,0,3,3.0,1.0,1,66
24.0,89,2.0,1.0,1,9.0,53,2,1.0,1,1,1,0,3,,1.0,0,68
19.997459349593495,63,2.0,2.0,1,6.0,86,1,1.0,4,3,1,1,5,,1.0,0,65
22.0,80,2.0,2.0,1,8.0,61,3,1.0,1,1,1,1,2,1.0,2.0,0,67
12.0,79,2.0,2.0,1,7.0,99,1,1.0,2,2,1,-1,2,,1.0,1,64
23.0,72,3.0,3.0,1,6.0,89,2,0.0,0,2,1,-1,3,,2.0,0,67
18.0,95,1.0,1.0,1,7.0,50,1,1.0,3,2,1,0,3,,2.0,1,66
19.997459349593495,67,3.0,2.0,0,9.0,96,3,1.0,1,3,1,1,3,,1.0,1,68
24.0,74,2.0,2.0,1,7.0,65,1,1.0,3,2,1,0,2,1.0,1.0,0,68
13.0,91,2.0,1.0,1,7.026635198921106,71,1,1.0,1,1,1,1,2,1.0,3.0,0,64
16.0,61,3.0,2.0,1,7.0,81,1,1.0,2,2,1,0,1,,1.0,1,63
23.0,87,3.0,2.0,0,5.0,96,2,1.0,2,2,1,1,3,1.0,2.0,1,72
19.0,97,3.0,2.0,0,5.0,78,1,1.0,2,1,1,1,3,,1.0,0,71
24.0,95,3.0,2.0,0,7.026635198921106,66,1,1.0,2,3,1,-1,3,,1.0,0,71
19.0,73,2.0,2.0,1,6.0,64,1,1.0,4,2,1,1,5,1.0,1.0,1,66
32.0,83,2.0,2.0,1,10.0,68,2,0.0,3,1,1,1,4,,2.0,1,71
10.0,63,3.0,2.0,0,9.0,59,1,1.0,0,2,1,1,5,3.0,2.0,0,61
